review,binary_rating
"El hotel está en una ubicación inmejorable. En una calle céntrica y peatonal y desde sus grandes ventanales puedes ver la macro Plaza y el cerro de la silla. Muy buena relación calidad - precio. Es cierto que no le vendría mal una renovadita a algunas cosas, pero son detalles que no afectan la estancia. Sin duda lo volveré a elegir",1
"Es imposible encontrar un hotel mas comodo, espacioso, limpio y arquitectonicamente bello que este en Monterrey. El personal es amabilisimo. El buffet del desayuno abundante y con alimentos exquisitos. Ademas esta al lado de la calle peatonal Morelos, o sea a n paso de restauantes, tiendas y cines.",1
"Buen dia, recomiendo que se hospeden en el hotel Krystal Monterrey, si desean tener un descanso placentero, una muy linda habitación totalmente nueva y re-modelada, Internet rápido y gratis, excelente servicio, excelente ubicación, y la calidez y amabilidad de su personal que te hacen sentirte como en tu casa , no le busques, hospedaje y vive la experiencia, estoy seguro vas a regresar¡",1
"Común mente viajamos mucho para ese rumbo y la verdad volvería a hospedarme ahí, es muy buen servicio dentro de lo convencional y muy amables. Las facturas llegan a tiempo y sin problemas. Hasta pronto.",1
"La decoración esta muy básica, por el tipo e hotel considero que habría que implementar una decoración mas lujosa. El sofa cama no servia muy bien y no había tapetes de baño en la regadera. No hay consideraciones para personas con discapacidad.",1
"Hotel limpio, servicio excelente, muy bien ubicado, el personal es muy agradable te hacen sentir como en casa y no en un hotel. Lo único malo es que su alberca está muy pequeña. Felicidades al personal",1
"Muy buen servicio a la recepción de mi llegada, buena ubicación, buena limpieza, las habitaciones muy cómodas, solo un detalle con el lavabo pero pues espero en mi siguiente estancia no tenga este detalle",1
"Me encantó. Muy limpia la habitación, muy buenas instalaciones y excelente atención por parte del personal. Recomiendo la reservación a través de la página del mismo hotel. Quiero probar sus otras ubicaciones.",1
"muy buen hotel me gustaria que tuvieran en el hotel el frigobar con agua, cervezas, refrescos snaks en general, que surtieran mas la cocina para que cuano el cliente solicite pedir a la habitacion tengan todo",1
"el precio por el hotel me parece muy adecuado, la atencion del pesonal excelente, habitaciones muy conformatables, solamente la alberca techada estaba muy sucia agua verde y sin recirculacion se nota que no le dan mantenimiento.",1
"El hotel siempre se encuentra en las mejores condiciones, y se encuentra en una excelente ubicación, definitivamente es el lugar que siempre buscamos por la relación precio/calidad que ofrece. En lo personal me parece la mejor opción",1
"Hotel muy céntrico, de fácil acceso, personal altamente servicial, instalaciones cómodas y confortables, la habitación amplia, limpia un poco sobria para mi gusto, sin embargo tuve dos problemas en la habitación que mermaron mi descanso",1
"Excelente, todo bien, habitaciones amplias y cómodas, buena ubicación, comida de buen sabor y buena presentación, servicios rápidos y limpios. Todo ok el.persobal es atento y amable lo.orientan bien a uno como huésped",1
"Mejorar limpieza de la habitación el piso siempre parecía que no estaba ni barrido ni drapeado, todo lo demás muy bien. La Atención es excelente, no tuvimos oportunidad de comer ahí pero para la proxima sera.",1
"Algunos botones/guardias son altamente discriminatorios. En cada salida y entrada al hotel nos pedían que dejáramos revisar nuestras mochilas. En una de nuestras últimas noches, siendo nosotros tres huéspedes, a uno no lo dejaban accesar porque para ellos no tenían registro de que ya estaba hospedado, una vez intervine solo brindaron un ""usted disculpe...""",0
"Hotel amplio, no muy moderno, pero con habitaciones cómodas.    El personal ofrece buena atención, el desayuno buffet es bastante bueno, la variedad del room service podría mejorar, hay un starbucks dentro.  Las camas son cómodas y",1
"Muy buena ubicación para poder conocer a pie zonas muy interesantes de la ciudad: casco antiguo (tiendas y restaurantes c/Morelos), Macroplaza, museos (ciudad, mune, historia de México), paseo de Santa Julia y parque Fundidora. Muy segura toda la zona para conocerla incluso de noche.  El hotel cuenta con habitaciones totalmente renovadas con un buen estándard y un bufet de desayuno correcto. También cuenta con un gimansio válido para mantener ritmo de entrenamiento y también una pequeña alberca (piscina) para relajarse.",1
"Es un hotel antiguo, sus salas de juntas las mantienen en operación y con buenos resultados. Salones limitados pero bien equipados y con gran soporte de su gente. Recomendaría mejor servicio de vallet-parking, muy poca gente para la cantidad tan grande de clientes.",1
"Mejorar las condiciones de los pisos y alfonbra, ya están muy deterioradas, ya que se hacen mucho ruido en la noche la madera del piso, de igual manera el hotel se ve viejo en su pasillos, alfonbras y los seguros del cuarto se observan oxidados por falta de mantenimiento.",0
"buen hotel. centico, bien comunica do, comfortable, limpio.unico detalle ,hubo una noche con mucho ruido en el exterior del hotel. no nos dejo dormir. por lo demas todo bien , ,la mayoria cercanos al hotel. nos sentimos muy seguros en la ubicacion del hotel",1
"Super bien ubicado, la atención de todo el personal en especial de la gerente de recepción Zoar Jaramillo que al tener yo un contratiempo con el valet parking estuvo al pendiente hasta que se soluciono.",1
"fue un evento empresarial y no tenian idea de ello, realice reservaciones con dos semanas de aticipacion para las habitaciones que se ocuparian un dua antes llame para confirmar y no las tenian reservadas pregunte que que se podia hacer como por ejemplo volverlas a reservar y no sabian como manejarlo de verdad pesimo servicio, la chica de planeacion de mi evento fue cambaina 5 veces!! por que renunciaban cada semana",0
"Todo muy bien, servicio, precio, ubicación, trato, alimentos agradables en general gracias por todo y todos los servicios atención y todo lo demás muy muy muy bien 200 caracteres son demasiados es lo uno que está mal.",1
"La habitación como cualquier otro hotel de su clase, fui ala alberca esa chica pero confortable, limpio, el personal es de acuerdo al caracter de los regios, esta frente a una plaza muy confortable,a cuadra y media de la macroplaza, solo siento que falta seguridad dentro del hotel.",0
"Excelente servicio y atención de su equipo de restaurante y meseros  Un agradecimiento para el mesero Chistian, al capitán Ramón al mesero Mario y la cajera Ruth que nos trató super bien y delicioso el café que tienen 5 estrellas para el hotel y restaurante y equipo de trabajo",1
"La ubicación es excelente, muy cerca de la catedral y el palacio de Gobierno, a espaldas de el andador Morelos, que lo tiene todo!  El personal muy amable y agradable. Las habitaciones súper amplias.    Una estancia muy cómoda.",1
Está cerca de la Macroplaza. El hotel tiene mucha onda. Las habitaciones son modernas amplias y bellas. El bar es agradable y cálido. El personal es agradable y atento. Los baños con regaderas de lluvia,1
"Mejorar un poco la distribucion de Wi-fi, mejorar la variedad y la señal de tv y usar almohadas mas comodas. Fuera de eso, el servicio es muy bueno, el personal es atento, el chek in y la salida son muy rapidos. No pude ingresar al restaurant por falta de tiempo, pero sus instalaciones lucian muy bien. Un dia de mi estacia, parece que uno de los salones tenia un evento, sinceramente no parecia, el aislamiento que tienen entre cada piso es muy bueno, ya que no causaba molestia alguna en las habitaciones del piso superior.",1
"Muy buena ubicación sales a caminar y puedes conocer el barrio antiguo la macro plaza el rey del cabrito y tantas partes serca del hotel, el restaurante delicioso el bufete todo me gusto se siente muy relajado y confortable.... Fueron solo 4 días y me gustaría volver pero 8.",1
"El servicio brindado es excelente, he trabajado en MTY más de año y medio y la estancia es muy agradable. El servicio del Capitán Ramón es excelente me ayudó a seguir con mi dieta en el hotel!! Gracias por las atenciones.",1
"En general el servicio fue excelente; siempre el personal amable y dispuesto a resolver dudas o problemas. Las habitaciones son cómodas, limpias y ofrecen un ambiente para relajarse. Me gustó mucho el área ee gimnasio y alberca con el que cuentan. Lo único que me inquieta un poco es el tiempo de servicio de limpieza a la habitación ya que no era una constante en el horario si no que variaba demasiado. Entre las 9 a.m. aprox hasta las 4 p.m. siendo un poco incomodo el poder acomodarme a ese horario para dejar la habitación para su limpieza. gracias!",1
"Estuvimos una noche, la ubicación está céntrica, la recepción muy bonita, entrando sientes un confort, las habitaciones súper cómodas y espaciosas, la cama súper suevecito, pedimos la cena a la carta, los precios razonables, y el desayuno bien, muy amables, lo recomiendo",1
En el centro muy bien ubicado cerca de la Macroplaza habitaciones excelentes tiene servicio de cafetería y restaurante calidad buena no excelente pero por estar en el centro se puede ir a caminar y buscar mejores lugares,1
"Considero que deberían agregar a la estancia el servicio de desayuno incluido, ya que cuando uno viaja por temas laborales realmente se requiere un desayuno básico, y si lo incluyen creo que sería aun más atractivo el hospedarse.",1
"Mal servicio, la camarista toca muy temprano en la habitación y a pesar de que tu le indiques que aún no requieres el servicio sigue tocando. Dos días no realizaron la limpieza de mi habitación.  El Internet pésimo, no llega la señal a las habitaciones.  Tuve dos reservaciones, al hacer check out de la primer reserva y check in de la segunda, me indicaron que ya no habría ningún problema (incluso que no era necesario cambiar de habitación), pero el día de la salida de mi primer reserva el Bell boy fue a tocarme indicando que ya tenia que desocupar la habitación, cuando se suponía que en recepción ya habían hecho los cambios!!!, llamo para que me expliquen por que me hacen eso y su respuesta fue "" A si no se preocupe"".    Pésima actitud del personal de concierge y en recepción todos tienen cara de enojados.    El desayuno horrible, pedí una quesadilla y apenas tenia queso y guisado!!!, además al hacer check out me estaban cobrando el desayuno que ya estaba incluido en la tarifa que pagué.    La única persona amable fue una hostess que estuvo el día 22 de Octubre en el turno de la mañana! y el personal de Room Service.",0
